id,departamento,region_macro,actitud_lider,actitud_oposicion,actitud_cinismo,golpe_raw,actitud_golpe,cierre_raw,actitud_cierre,prioriza_seguridad,miedo_barrio,victima_crimen,confianza_policia,mujer,educacion,ingresos
1216,Lima,Lima Metropolitana,4,7,4,2,0,1,1,1,4,0,1,0,4,1106
8703,Lima,Lima Metropolitana,3,4,4,2,0,2,0,0,2,0,4,0,4,1110
2139,Lima,Lima Metropolitana,2,4,4,2,0,2,0,0,4,0,1,0,4,1106
6226,Lima,Lima Metropolitana,4,3,5,1,1,2,0,0,4,1,4,0,1,
6975,Lima,Lima Metropolitana,3,3,7,1,1,1,1,0,4,0,3,1,2,
7894,Lima,Lima Metropolitana,1,1,7,1,1,1,1,0,4,0,2,0,4,1103
735,Lima,Lima Metropolitana,3,4,4,2,0,2,0,1,4,1,5,1,4,1106
5903,Lima,Lima Metropolitana,3,5,2,1,1,2,0,0,3,0,7,0,4,1108
7405,Lima,Lima Metropolitana,3,4,1,2,0,2,0,0,4,0,2,1,4,1108
8288,Lima,Lima Metropolitana,3,3,3,2,0,2,0,0,3,1,3,1,5,1108
5522,Lima,Lima Metropolitana,3,5,1,2,0,2,0,0,2,0,6,1,3,1103
5137,Lambayeque,Costa Norte,1,3,4,1,1,2,0,1,4,0,5,0,4,1108
5565,Lambayeque,Costa Norte,2,4,3,2,0,1,1,0,3,0,1,1,5,1112
6944,Lambayeque,Costa Norte,4,5,3,2,0,2,0,0,2,1,5,0,3,1105
6660,Lambayeque,Costa Norte,1,3,6,2,0,2,0,0,4,0,3,0,1,1104
5315,Lambayeque,Costa Norte,2,5,4,1,1,1,1,0,3,1,4,0,4,1107
7037,Lambayeque,Costa Norte,2,1,2,2,0,2,0,0,3,0,4,1,5,1104
8586,Lambayeque,Costa Norte,4,5,2,2,0,2,0,0,3,0,5,1,4,1102
7344,Lambayeque,Costa Norte,3,5,2,2,0,1,1,0,3,1,4,0,6,1106
5865,Lambayeque,Costa Norte,3,3,4,2,0,2,0,0,3,0,7,1,6,1106
8351,Lambayeque,Costa Norte,4,4,4,2,0,2,0,0,3,0,3,0,4,1104
3921,Lambayeque,Costa Norte,1,5,7,2,0,1,1,0,4,1,1,0,4,1107
6248,Lambayeque,Costa Norte,3,5,3,2,0,2,0,0,3,0,4,,2,1103
5431,Lambayeque,Costa Norte,3,3,3,1,1,1,1,0,2,1,3,0,4,1107
7841,Lambayeque,Costa Norte,2,5,4,1,1,1,1,0,4,1,4,1,4,1101
2320,Lambayeque,Costa Norte,1,4,4,2,0,1,1,0,4,1,3,1,4,1105
8434,Lambayeque,Costa Norte,1,7,5,2,0,1,1,0,4,0,5,,3,1115
7034,Lima,Lima Metropolitana,3,1,3,2,0,2,0,0,2,0,5,0,4,1112
6443,Lima,Lima Metropolitana,5,4,2,1,1,1,1,1,3,1,2,1,6,1109
2949,Lima,Lima Metropolitana,3,4,5,1,1,2,0,0,3,0,4,1,1,1104
4877,Lima,Lima Metropolitana,2,6,2,1,1,2,0,1,4,0,4,1,3,1105
7499,Lima,Lima Metropolitana,3,3,4,1,1,1,1,0,3,1,2,1,4,1110
6457,Lima,Lima Metropolitana,2,4,2,1,1,2,0,1,4,0,5,0,4,1108
3115,Lima,Lima Metropolitana,2,4,3,1,1,1,1,1,4,1,5,0,6,1111
2529,Lima,Lima Metropolitana,3,3,2,1,1,1,1,0,4,1,4,0,5,1108
1406,Lima,Lima Metropolitana,2,4,3,2,0,1,1,1,2,0,3,0,6,1113
8948,Lima,Lima Metropolitana,1,7,4,1,1,2,0,0,4,1,1,0,3,1106
4200,Lima,Lima Metropolitana,4,1,3,1,1,1,1,0,3,1,1,0,6,1108
5858,Lima,Lima Metropolitana,2,4,2,1,1,2,0,1,3,0,5,1,5,1107
4809,Cajamarca,Sierra Norte,3,1,7,2,0,2,0,0,3,0,2,1,4,1108
393,Cajamarca,Sierra Norte,3,3,3,1,1,1,1,0,2,0,2,1,6,1111
1797,Cajamarca,Sierra Norte,3,1,4,2,0,2,0,0,3,1,1,0,6,1109
9420,Cajamarca,Sierra Norte,3,5,3,2,0,2,0,0,4,0,6,1,5,1104
5106,Cajamarca,Sierra Norte,3,3,1,1,1,1,1,0,3,0,6,1,5,1113
7706,Cajamarca,Sierra Norte,2,1,1,2,0,2,0,0,3,0,2,0,6,1111
1058,Cajamarca,Sierra Norte,2,6,2,2,0,2,0,0,3,0,2,0,4,1112
1372,Cajamarca,Sierra Norte,2,4,2,2,0,2,0,0,3,1,1,0,4,1105
9862,Cajamarca,Sierra Norte,1,3,5,2,0,2,0,0,4,1,1,1,4,1104
4968,Cajamarca,Sierra Norte,2,1,4,1,1,1,1,0,3,0,6,0,5,1109
7771,Cajamarca,Sierra Norte,3,2,1,1,1,2,0,0,3,0,4,0,4,1107
8081,Cajamarca,Sierra Norte,2,2,1,2,0,2,0,0,3,0,5,0,6,1109
6309,Cajamarca,Sierra Norte,2,4,3,2,0,1,1,0,2,0,4,0,5,1112
8882,Cajamarca,Sierra Norte,3,4,2,2,0,2,0,0,2,0,2,1,6,1106
3061,Cajamarca,Sierra Norte,3,4,4,1,1,2,0,0,2,0,4,0,5,1110
6587,Cajamarca,Sierra Norte,4,3,2,1,1,1,1,0,2,0,5,1,5,1113
6092,Cajamarca,Sierra Norte,3,4,3,2,0,2,0,0,3,1,5,1,5,1109
8604,Cajamarca,Sierra Norte,5,4,5,1,1,2,0,0,2,1,4,0,5,1114
6658,Cajamarca,Sierra Norte,2,5,5,2,0,2,0,0,1,0,3,1,0,1105
2046,Cajamarca,Sierra Norte,2,2,5,1,1,2,0,1,4,0,4,0,4,1106
9478,Cajamarca,Sierra Norte,3,3,2,2,0,2,0,0,4,0,4,1,6,1106
4104,Cajamarca,Sierra Norte,3,4,1,1,1,1,1,0,3,1,5,1,6,1111
8166,Cajamarca,Sierra Norte,1,2,5,1,1,1,1,0,2,0,3,0,4,1103
3401,Cajamarca,Sierra Norte,2,5,3,1,1,2,0,0,3,0,5,1,4,1110
4060,Cajamarca,Sierra Norte,3,3,2,1,1,2,0,0,1,0,3,1,4,1107
4400,Cajamarca,Sierra Norte,4,4,3,1,1,1,1,0,1,0,5,0,6,1113
4613,Lima,Lima Metropolitana,2,3,5,2,0,2,0,0,3,0,4,0,6,1115
9784,Lima,Lima Metropolitana,2,5,4,2,0,2,0,1,3,1,4,1,6,1109
8755,Lima,Lima Metropolitana,4,4,4,2,0,2,0,0,3,0,3,1,4,1106
4492,Lima,Lima Metropolitana,2,2,7,2,0,2,0,0,3,1,1,0,4,1107
2080,Lima,Lima Metropolitana,2,3,2,1,1,2,0,0,4,1,1,0,3,1114
933,Lima,Lima Metropolitana,3,4,4,2,0,1,1,0,4,1,2,1,5,1110
4463,Arequipa,Costa Sur,1,2,7,1,1,1,1,0,2,0,5,0,5,1105
3900,Arequipa,Costa Sur,1,6,5,1,1,2,0,0,3,0,7,1,1,1103
6804,Arequipa,Costa Sur,1,1,6,1,1,1,1,0,3,1,2,1,1,1102
1524,Arequipa,Costa Sur,4,3,5,1,1,2,0,0,2,0,4,1,5,1102
331,Arequipa,Costa Sur,1,3,7,2,0,1,1,0,4,1,1,0,6,1112
1513,Arequipa,Costa Sur,3,4,2,1,1,1,1,0,3,0,2,0,6,1114
8851,Arequipa,Costa Sur,3,4,1,2,0,1,1,0,2,0,4,1,5,1104
7727,Arequipa,Costa Sur,2,1,7,2,0,1,1,0,2,0,1,1,6,1106
9073,Arequipa,Costa Sur,2,3,3,2,0,2,0,0,3,0,6,0,3,1107
5516,Arequipa,Costa Sur,2,1,7,2,0,2,0,0,3,1,2,0,4,1104
942,Arequipa,Costa Sur,2,3,5,1,1,1,1,0,3,0,4,0,5,1106
4755,Piura,Costa Norte,2,1,1,2,0,2,0,0,2,0,4,1,6,1111
1432,Piura,Costa Norte,3,5,3,2,0,2,0,0,2,0,6,0,4,1105
1370,Piura,Costa Norte,3,4,1,2,0,2,0,0,2,1,3,0,6,1114
256,Piura,Costa Norte,3,5,5,2,0,2,0,0,3,1,4,0,6,1106
9943,Piura,Costa Norte,3,5,3,1,1,2,0,0,1,0,5,0,4,
8273,Piura,Costa Norte,3,6,2,1,1,1,1,1,3,1,7,0,4,1107
7237,Piura,Costa Norte,1,2,3,1,1,2,0,0,4,1,2,1,4,1111
6321,Piura,Costa Norte,3,3,4,2,0,2,0,0,4,0,3,1,3,1103
4512,Piura,Costa Norte,1,1,3,2,0,2,0,0,4,0,3,0,5,1103
4888,Piura,Costa Norte,3,5,4,2,0,1,1,0,1,0,7,1,4,1104
2891,Piura,Costa Norte,2,3,3,1,1,1,1,0,4,1,4,1,5,1104
2663,Piura,Costa Norte,3,3,4,1,1,2,0,0,4,0,4,1,3,
3986,Amazonas,Selva,2,3,5,2,0,1,1,0,2,0,4,1,4,
4610,Amazonas,Selva,3,5,4,1,1,2,0,0,2,0,7,0,2,1102
1906,Amazonas,Selva,2,2,5,2,0,2,0,0,3,0,5,1,1,1103
9118,Amazonas,Selva,1,5,7,2,0,2,0,0,1,1,6,0,3,1104
8916,Amazonas,Selva,3,4,3,1,1,2,0,0,2,0,2,1,2,1103
6386,Amazonas,Selva,4,3,3,2,0,2,0,0,1,0,2,0,4,1105
6990,Lima,Lima Metropolitana,4,5,3,1,1,2,0,0,3,0,4,1,6,1112
1745,Lima,Lima Metropolitana,2,1,7,2,0,2,0,0,3,0,1,0,6,1114
5564,Lima,Lima Metropolitana,1,4,4,1,1,1,1,0,2,0,4,1,4,1103
2804,Lima,Lima Metropolitana,3,4,4,1,1,2,0,0,2,1,6,1,6,1115
5201,Lima,Lima Metropolitana,5,4,2,2,0,2,0,0,3,0,2,0,4,1110
5810,Lima,Lima Metropolitana,3,4,1,1,1,1,1,0,4,1,2,0,4,1104
9697,Lima,Lima Metropolitana,4,2,4,1,1,1,1,1,3,0,5,1,5,1111
2599,Lima,Lima Metropolitana,1,5,3,1,1,2,0,0,4,1,5,0,6,1106
819,Lima,Lima Metropolitana,3,6,4,2,0,1,1,1,1,0,4,,2,1110
1665,Lima,Lima Metropolitana,2,3,4,1,1,1,1,0,4,1,3,0,4,1107
1464,Lima,Lima Metropolitana,3,1,1,2,0,2,0,0,2,0,4,0,5,1110
988,Lima,Lima Metropolitana,3,4,3,2,0,2,0,0,3,0,5,1,6,1104
4883,Junín,Selva,4,4,5,1,1,2,0,0,2,0,7,0,6,1108
9587,Junín,Selva,4,3,4,1,1,1,1,0,1,0,4,0,4,1101
1174,Junín,Selva,2,2,4,1,1,1,1,0,2,0,4,0,4,1104
3060,Junín,Selva,4,1,4,2,0,1,1,0,2,0,3,0,5,1105
5229,Junín,Selva,4,4,2,1,1,2,0,0,2,1,6,1,4,1107
122,Junín,Selva,3,2,2,1,1,1,1,0,2,0,5,0,6,1113
340,Junín,Selva,5,5,2,1,1,2,0,0,3,0,2,1,4,1106
2968,Junín,Selva,3,2,5,1,1,1,1,0,3,0,2,1,6,1108
6573,Junín,Selva,5,7,3,1,1,1,1,0,2,0,5,1,6,1110
8682,Junín,Selva,3,4,3,1,1,1,1,0,1,0,4,1,1,1103
9086,Junín,Selva,2,1,7,1,1,1,1,0,4,0,1,1,2,1102
7392,Junín,Selva,2,4,5,2,0,2,0,0,2,0,3,0,5,1105
2499,Áncash,Costa Norte,2,5,3,1,1,2,0,0,2,0,6,1,6,1113
5702,Áncash,Costa Norte,2,2,5,1,1,1,1,0,2,1,4,1,5,1103
8031,Áncash,Costa Norte,3,3,2,1,1,1,1,0,4,0,4,1,3,
6494,Áncash,Costa Norte,4,4,4,2,0,2,0,0,2,1,5,1,5,1107
4622,Áncash,Costa Norte,2,4,4,1,1,2,0,0,4,0,6,0,2,
3701,Áncash,Costa Norte,2,1,4,2,0,2,0,0,2,0,3,0,5,1104
4243,Áncash,Costa Norte,2,6,3,2,0,2,0,0,2,0,6,0,5,1106
6604,La Libertad,Costa Norte,1,3,5,2,0,2,0,0,4,0,2,1,3,1101
1232,La Libertad,Costa Norte,4,3,3,1,1,1,1,0,4,0,4,0,6,1107
539,La Libertad,Costa Norte,3,3,5,1,1,2,0,1,2,0,4,0,5,1107
4216,Lambayeque,Costa Norte,2,4,4,1,1,1,1,1,3,0,3,0,4,1112
1636,Lambayeque,Costa Norte,1,1,3,2,0,2,0,0,3,0,4,1,4,1106
8621,La Libertad,Costa Norte,3,3,3,1,1,1,1,0,3,0,5,0,5,1107
2852,La Libertad,Costa Norte,2,2,6,1,1,2,0,0,4,1,1,1,3,1104
494,La Libertad,Costa Norte,3,4,4,1,1,1,1,0,4,0,3,1,6,1108
135,Lambayeque,Costa Norte,1,1,6,2,0,2,0,0,4,0,1,0,4,1101
7859,La Libertad,Costa Norte,2,7,4,2,0,1,1,0,2,0,2,1,4,
6903,La Libertad,Costa Norte,2,5,7,1,1,1,1,0,3,0,1,0,6,1102
6134,La Libertad,Costa Norte,3,3,4,1,1,2,0,0,2,0,3,1,4,1102
7756,La Libertad,Costa Norte,2,2,1,1,1,1,1,0,4,0,3,0,6,1105
9392,La Libertad,Costa Norte,4,4,1,1,1,1,1,0,3,0,4,1,6,1110
6588,Lambayeque,Costa Norte,1,4,1,1,1,1,1,0,2,0,1,0,4,1106
7964,Lambayeque,Costa Norte,4,4,5,1,1,2,0,0,2,0,4,1,4,1105
8854,Lambayeque,Costa Norte,3,4,4,1,1,1,1,0,3,0,3,1,5,1110
5999,La Libertad,Costa Norte,3,3,6,2,0,2,0,0,2,0,4,0,5,1109
9042,Piura,Sierra Norte,4,5,3,1,1,2,0,0,2,0,3,0,4,1111
8149,Piura,Costa Norte,1,7,4,1,1,2,0,0,4,0,4,1,4,1101
7485,Piura,Sierra Norte,2,2,6,1,1,2,0,0,4,1,2,0,6,
4631,Piura,Costa Norte,1,4,1,2,0,2,0,0,3,0,1,1,3,1106
7018,Piura,Sierra Norte,4,4,1,2,0,2,0,1,3,0,5,1,6,1111
3895,Piura,Sierra Norte,5,3,1,2,0,1,1,0,4,0,6,0,4,1105
1840,Piura,Costa Norte,2,2,3,2,0,2,0,0,4,0,2,0,4,1112
4486,Piura,Sierra Norte,2,3,3,2,0,2,0,0,3,0,4,1,6,1113
7154,Piura,Sierra Norte,3,4,4,1,1,2,0,0,3,0,5,1,5,1114
6057,Piura,Costa Norte,5,5,4,2,0,2,0,0,1,0,1,0,2,
3904,Piura,Costa Norte,2,1,4,1,1,2,0,0,4,0,5,0,6,1109
7813,Piura,Costa Norte,2,3,7,2,0,2,0,0,2,0,3,1,3,1102
1532,Junín,Sierra Centro,2,3,1,2,0,1,1,0,2,0,7,0,6,1113
5002,Junín,Sierra Centro,3,4,1,2,0,2,0,1,3,0,3,1,6,1104
5265,Junín,Sierra Centro,3,4,2,1,1,1,1,0,4,0,3,1,5,1103
6762,Junín,Sierra Centro,3,4,5,1,1,1,1,0,3,1,4,0,6,1113
6613,Junín,Sierra Centro,1,5,2,2,0,1,1,0,4,0,2,0,5,1104
656,Junín,Sierra Centro,4,6,4,1,1,1,1,0,3,0,2,1,4,1104
2478,Junín,Sierra Centro,3,4,5,1,1,1,1,0,2,0,3,1,4,1106
5553,Junín,Sierra Centro,3,3,3,2,0,1,1,0,2,0,5,0,5,1109
781,Junín,Sierra Centro,3,1,5,1,1,1,1,0,4,1,6,0,6,1109
3673,Junín,Sierra Centro,5,6,6,1,1,1,1,0,4,0,3,1,3,1103
4989,Junín,Sierra Centro,3,3,5,1,1,1,1,0,2,0,7,1,3,1105
2616,Junín,Sierra Centro,3,4,1,2,0,2,0,0,2,0,5,0,6,1112
9652,Huánuco,Sierra Centro,2,4,2,2,0,2,0,0,2,1,1,0,6,1109
2283,Huánuco,Sierra Centro,2,3,5,1,1,1,1,0,,0,5,0,3,1101
2313,Huánuco,Sierra Centro,1,7,1,2,0,2,0,0,3,0,3,0,6,1113
9148,Huánuco,Sierra Centro,4,6,3,1,1,1,1,0,2,1,4,0,4,1107
6333,Huánuco,Sierra Centro,1,1,6,2,0,2,0,0,2,0,5,1,4,1102
7302,Huánuco,Sierra Centro,2,4,4,1,1,2,0,0,3,1,3,0,6,1102
5722,Huánuco,Sierra Centro,5,1,1,2,0,2,0,0,2,0,2,1,3,1101
7221,Huánuco,Sierra Centro,2,4,5,2,0,2,0,0,2,0,4,1,3,1101
377,Huánuco,Sierra Centro,2,4,5,2,0,2,0,0,3,0,5,1,4,1104
3100,Huánuco,Sierra Centro,4,1,1,2,0,2,0,1,2,0,4,0,6,1112
6947,Huánuco,Sierra Centro,2,3,4,1,1,1,1,0,2,0,1,0,4,1105
3750,Huánuco,Sierra Centro,3,1,4,1,1,1,1,0,2,1,1,0,5,1111
112,Huánuco,Sierra Centro,3,3,3,1,1,1,1,0,3,1,1,1,6,1104
4928,Piura,Costa Norte,1,1,7,2,0,2,0,0,4,1,1,1,2,1103
3,Piura,Costa Norte,2,3,5,1,1,1,1,0,3,0,3,0,4,1107
1731,Piura,Costa Norte,2,3,2,1,1,1,1,0,4,0,3,1,4,1104
7482,Piura,Costa Norte,3,6,4,2,0,2,0,0,2,0,6,0,4,1103
8221,Piura,Costa Norte,3,3,3,1,1,2,0,0,2,0,3,0,6,1103
2367,Piura,Costa Norte,3,2,2,2,0,2,0,0,3,0,2,0,5,1109
3409,Piura,Costa Norte,2,7,1,2,0,2,0,0,1,0,1,0,6,1102
7699,Piura,Costa Norte,3,3,2,1,1,2,0,0,3,0,2,1,4,1101
6750,Piura,Costa Norte,1,1,7,2,0,1,1,0,4,1,1,1,6,1104
6946,Piura,Costa Norte,2,4,3,2,0,2,0,1,4,1,4,1,6,1109
6880,Piura,Costa Norte,3,2,1,1,1,2,0,0,1,1,4,1,5,1112
7809,Piura,Costa Norte,3,4,4,2,0,2,0,1,4,0,3,0,6,1101
2459,Lambayeque,Costa Norte,5,4,3,2,0,2,0,0,4,0,5,1,4,1105
3452,Lambayeque,Costa Norte,3,1,3,2,0,1,1,0,4,0,5,1,2,1101
8037,Lambayeque,Costa Norte,4,4,1,1,1,2,0,0,3,1,3,1,4,1108
7743,Lambayeque,Costa Norte,4,3,4,1,1,1,1,0,4,0,6,1,6,1103
5778,Lambayeque,Costa Norte,3,7,3,1,1,1,1,0,4,0,4,0,3,
1379,Lambayeque,Costa Norte,4,4,1,1,1,2,0,0,1,0,2,0,4,1107
7547,Lambayeque,Costa Norte,2,4,5,2,0,2,0,0,3,0,3,0,2,1103
8033,Lambayeque,Costa Norte,3,1,1,2,0,2,0,0,4,1,3,0,5,1106
1615,Lambayeque,Costa Norte,4,3,6,2,0,2,0,0,3,0,2,0,3,1103
9828,Lambayeque,Costa Norte,2,4,4,2,0,2,0,0,3,0,2,1,4,1104
9928,Lambayeque,Costa Norte,2,1,1,1,1,2,0,0,2,0,4,0,5,1108
3268,Lima,Lima Metropolitana,1,4,6,1,1,1,1,0,4,0,3,0,6,1106
8115,Lima,Lima Metropolitana,4,3,2,1,1,1,1,1,4,1,4,1,3,1103
9878,Lima,Lima Metropolitana,3,5,3,2,0,2,0,0,3,0,6,0,6,1108
7074,Lima,Lima Metropolitana,2,1,7,2,0,2,0,0,3,1,4,0,4,1106
9458,Lima,Lima Metropolitana,1,1,7,1,1,1,1,0,2,1,1,0,4,1104
8190,Lima,Lima Metropolitana,1,2,7,1,1,2,0,0,1,0,5,1,2,
4076,Lima,Lima Metropolitana,3,4,1,1,1,1,1,1,4,1,6,1,3,
6221,Lima,Lima Metropolitana,2,1,1,2,0,2,0,1,4,1,3,0,4,1109
2205,Lima,Lima Metropolitana,4,6,2,2,0,2,0,0,4,0,7,0,3,
7328,Lima,Lima Metropolitana,2,6,1,2,0,2,0,1,2,0,6,1,6,
3327,Lima,Lima Metropolitana,3,5,4,2,0,2,0,0,4,0,5,1,6,1110
7168,Lima,Lima Metropolitana,3,3,2,2,0,2,0,1,2,1,7,0,5,1111
6502,Lima,Lima Metropolitana,2,4,2,2,0,2,0,0,2,0,3,1,5,1102
502,Lima,Lima Metropolitana,3,4,4,1,1,2,0,0,2,0,4,1,4,1101
6696,Lima,Lima Metropolitana,4,3,3,2,0,2,0,0,3,0,4,1,4,1101
7560,Lima,Lima Metropolitana,1,6,2,1,1,2,0,0,3,0,4,1,6,1104
960,Lima,Lima Metropolitana,3,3,5,2,0,2,0,0,2,0,5,0,5,1107
9083,Lima,Lima Metropolitana,3,5,3,1,1,2,0,0,4,1,4,0,2,1106
581,Lima,Lima Metropolitana,5,4,2,1,1,2,0,0,2,0,6,1,6,1106
3430,La Libertad,Costa Norte,3,3,5,2,0,2,0,0,,0,1,0,4,1102
7981,La Libertad,Costa Norte,3,2,4,2,0,2,0,0,3,1,3,1,6,1111
2988,La Libertad,Costa Norte,1,5,3,1,1,1,1,0,4,1,4,0,4,1105
2875,La Libertad,Costa Norte,1,3,3,2,0,2,0,1,4,0,1,0,4,1107
296,La Libertad,Costa Norte,1,5,1,2,0,2,0,1,2,0,2,1,5,1103
4429,La Libertad,Costa Norte,3,1,2,1,1,1,1,0,4,0,5,1,6,1106
4863,La Libertad,Costa Norte,4,6,1,1,1,2,0,1,3,0,7,0,6,1110
8929,La Libertad,Costa Norte,2,3,7,1,1,1,1,0,3,0,5,1,2,
9860,La Libertad,Costa Norte,1,1,1,2,0,2,0,0,4,1,2,0,5,
4925,La Libertad,Costa Norte,2,4,2,1,1,2,0,1,4,0,2,1,5,1107
5227,La Libertad,Costa Norte,3,7,3,2,0,1,1,0,1,1,1,0,6,1115
9863,Huánuco,Sierra Centro,5,1,2,2,0,1,1,0,1,0,1,,3,1105
8905,Huánuco,Sierra Centro,2,4,1,2,0,2,0,0,3,0,3,0,5,1112
5397,Huánuco,Sierra Centro,4,1,6,2,0,1,1,0,2,0,3,1,2,1101
4348,Huánuco,Sierra Centro,2,2,2,2,0,2,0,0,2,0,4,0,6,1114
3367,Huánuco,Sierra Centro,4,6,2,1,1,1,1,0,3,0,3,0,6,1104
5580,Huánuco,Sierra Centro,3,1,4,1,1,2,0,0,2,1,4,0,4,1108
3353,Huánuco,Sierra Centro,2,7,6,1,1,2,0,0,1,0,7,1,4,1101
2428,Huánuco,Sierra Centro,5,2,1,1,1,2,0,0,3,0,3,1,5,1106
2345,Huánuco,Sierra Centro,3,3,4,2,0,2,0,1,4,1,4,1,5,1105
5247,Huánuco,Sierra Centro,3,3,3,2,0,2,0,0,3,0,3,1,6,1115
9854,Huánuco,Sierra Centro,3,4,4,2,0,2,0,0,2,1,6,0,6,1115
9427,Huánuco,Sierra Centro,2,2,5,1,1,1,1,0,1,0,2,1,5,1106
8188,Cusco,Sierra Sur,3,5,3,2,0,2,0,0,2,1,6,0,5,1111
4965,Cusco,Sierra Sur,4,3,5,2,0,2,0,0,1,0,2,1,6,1107
3498,Cusco,Sierra Sur,2,4,2,2,0,2,0,0,2,0,2,1,6,
1907,Cusco,Sierra Sur,2,5,2,2,0,2,0,0,2,0,1,1,6,1109
4350,Cusco,Sierra Sur,2,1,3,1,1,2,0,0,4,0,3,1,4,1103
4738,Cusco,Sierra Sur,2,4,2,2,0,2,0,0,3,0,1,0,6,1115
980,Cusco,Sierra Sur,4,1,1,2,0,2,0,0,3,0,5,0,6,1112
1666,Cusco,Sierra Sur,3,5,4,1,1,2,0,0,2,0,4,1,4,
4268,Lima,Lima Metropolitana,1,4,3,1,1,1,1,0,3,0,4,1,5,1104
6511,Lima,Lima Metropolitana,3,5,4,2,0,2,0,0,2,0,4,1,3,
4450,Lima,Lima Metropolitana,2,6,5,1,1,1,1,1,2,1,1,0,5,
5629,Lima,Lima Metropolitana,3,5,7,2,0,2,0,0,2,0,2,0,4,
7238,Lima,Lima Metropolitana,2,5,4,1,1,2,0,1,3,0,5,1,4,
5380,Lima,Lima Metropolitana,2,1,3,1,1,1,1,0,3,1,2,0,6,
7728,Lima,Lima Metropolitana,4,4,4,1,1,2,0,1,2,0,4,0,4,
5337,Lima,Lima Metropolitana,5,6,4,1,1,1,1,0,1,0,5,0,4,
8065,Lima,Lima Metropolitana,4,1,1,1,1,2,0,0,3,0,5,0,6,1115
2445,Lima,Lima Metropolitana,4,4,2,2,0,2,0,0,3,0,2,0,6,1110
758,Lima,Lima Metropolitana,1,3,4,1,1,2,0,1,3,0,3,1,3,
4173,Lima,Lima Metropolitana,2,4,3,1,1,2,0,1,3,0,3,1,4,
3141,Lima,Lima Metropolitana,3,5,3,1,1,1,1,1,4,0,5,1,4,
9469,Lima,Lima Metropolitana,3,5,3,1,1,2,0,1,4,1,6,1,4,1109
2505,Lima,Lima Metropolitana,2,3,3,2,0,2,0,0,4,0,3,0,4,1108
9250,Lima,Lima Metropolitana,2,3,5,1,1,1,1,0,3,0,2,0,4,
6206,Lima,Lima Metropolitana,2,2,3,2,0,2,0,0,4,0,1,1,2,
3739,Ucayali,Selva,2,2,5,2,0,2,0,0,4,1,6,1,5,1104
3414,Ucayali,Selva,3,2,4,2,0,2,0,0,4,1,5,0,4,1106
4652,Ucayali,Selva,4,6,1,1,1,2,0,0,2,0,3,0,4,1103
2414,Ucayali,Selva,1,3,4,2,0,2,0,0,1,0,3,1,3,1103
5449,Ucayali,Selva,5,3,4,2,0,2,0,0,3,0,2,1,4,1103
3274,Ucayali,Selva,2,1,3,1,1,1,1,0,3,1,1,1,4,1101
3480,Ucayali,Selva,3,2,5,2,0,2,0,0,3,0,5,1,4,1108
8478,Ucayali,Selva,4,7,7,1,1,1,1,0,2,0,4,0,3,1103
5369,Ucayali,Selva,4,3,5,1,1,1,1,0,3,0,7,1,4,1102
9794,Ucayali,Selva,5,7,7,1,1,1,1,0,1,1,1,0,4,1101
8505,Ucayali,Selva,2,3,3,1,1,2,0,0,3,1,5,0,4,1105
8671,Ucayali,Selva,4,1,3,1,1,2,0,0,2,0,7,0,6,1105
3293,Puno,Sierra Sur,4,1,6,1,1,1,1,0,2,1,1,0,6,
8467,Puno,Sierra Sur,2,4,4,1,1,2,0,0,4,1,4,0,4,1101
9947,Puno,Sierra Sur,2,3,5,2,0,2,0,0,2,0,7,0,5,1106
8175,Puno,Sierra Sur,2,4,3,1,1,1,1,0,2,1,2,0,4,1111
1358,Puno,Sierra Sur,4,7,7,1,1,2,0,0,3,0,1,1,1,1106
7049,Puno,Sierra Sur,5,4,3,2,0,2,0,0,2,0,4,0,6,1111
1962,Puno,Sierra Sur,3,5,3,1,1,1,1,0,3,1,3,0,4,1106
2539,Puno,Sierra Sur,4,6,2,1,1,1,1,0,3,1,6,1,4,1103
3777,Puno,Sierra Sur,1,1,1,2,0,2,0,0,4,1,1,0,5,1103
3009,Puno,Sierra Sur,2,2,6,2,0,2,0,0,4,0,1,1,1,1104
7867,Puno,Sierra Sur,2,7,1,1,1,1,1,0,1,0,7,1,4,1101
8483,Puno,Sierra Sur,4,1,6,2,0,1,1,0,2,0,1,0,5,
1015,Puno,Sierra Sur,2,2,7,2,0,1,1,0,2,0,1,0,6,1109
1423,Puno,Sierra Sur,3,5,6,1,1,2,0,0,2,1,1,0,4,1108
5813,Puno,Sierra Sur,3,3,3,1,1,2,0,0,2,0,2,1,6,1112
9202,Puno,Sierra Sur,3,7,1,2,0,1,1,0,2,0,1,1,5,1106
8407,Puno,Sierra Sur,2,3,5,2,0,2,0,0,2,0,2,1,5,1105
3067,Puno,Sierra Sur,2,1,4,1,1,1,1,0,1,0,1,1,4,1104
8753,Puno,Sierra Sur,3,4,3,2,0,2,0,0,3,1,1,0,5,1107
8261,Puno,Sierra Sur,3,4,4,1,1,2,0,0,1,0,5,1,4,1101
297,Puno,Sierra Sur,4,2,4,2,0,2,0,0,1,0,1,1,5,1101
1796,Puno,Sierra Sur,2,7,6,2,0,1,1,0,4,0,2,0,6,1107
5156,Lima,Lima Metropolitana,2,1,2,2,0,2,0,1,4,0,5,1,5,1108
